Brand,Lineup / Model,,,Eff.,Form Factor,Tier,Models,Part number,Rated
,,P+,,P,ATX,N,1300/1600W,,,,TBA,,Full,,Full,FSP,R8,,ACRF,,DC-DC,,,,,,,,,,
,,P2,,P,ATX,A,<=850W,220-P2-[W]-[XX],,,,,Full,,Full,Super Flower,Leadex Platinum,,LLC,,DC-DC,,,SFAA9013,NCP1653A,,,,,,
,,,,,ATX,A,1000/1200W,,50,10,2014,,,,,,Leadex Platinum GT,,,SR,,Globe Fan/Hong Hua,DBB,SFAA9013,,,,N,Y,Y,
,,,,,ATX,A,1600W,220-P2-1600-[XX],,,,,,,,,Leadex Platinum GTX,,,,,,,SFAA9013,SF29603,,,,,,
,,P3,,P,ATX,B*,1000/1200W,,,,2021,,,,,HEC,new 80+ Plat,,LLC,,DC-DC,,,,,,,,,,
,,P5,,P,ATX,B*,650-1000W,,,,2021,,,,,FSP,,,,,,,,,,,,,,,
,,P6,,P,ATX,A+,850/1000W,,,,2021,2022,Full,,Full,Seasonic,Custom,,LLC,,DC-DC,,,,,,,,,,
,,,,,,A,650/750W,,,,,,,,,,,,,,,,,,,,,,,,
,,P7,,P,ATX,N,750/1000W,,,,TBA,,,,,,,,,,,,,,,,,,,,
,,PG / NEX-G,,G,ATX,X,650/750W,120-PG-[W]-[XX],50,5,,,Full,,Full,FSP,Aurum,,ACRF,SR,GR,Yate Loon,DBB,FSP 6600,,,Weltrend WT7579,Y,Y,Y,
,,,,,ATX,,1000W,,,,,,,,Full,,custom GQ/G1(+) 1000,,,,,,,UCC2890,UCC28070,,,,,,
,,PS,,P,ATX,X,1000W,220-PS-1000-[XX],,,,,,,Full,Seasonic,XP2S,,LLC,,DC-DC,,,,,,,,,,
,,PQ,,P,ATX,B*,750/850/1000W,210-PQ-[W]-[XX],,,,,,,Full,FSP,custom GQ/G1+ 1000,,ACRF,,DC-DC,,,,,,,,,,
,,T2,,T,ATX,A+,750/850/1000W,220-T2-[W]-[XX],,,,,Full,,Full,SF,Leadex Titanium GT,,LLC,,DC-DC,,,SFAA9013,SF29603,,,,,,
,,,,,ATX,A+,1600W,220-T2-1600-[XX],,,,,,,Full,,Leadex Titanium GTX,,,,,,,SFAA9013,SF29603,,,,,,
,,T6,,T,ATX,N,1300/1600W,,,,TBA,,,,,,,,,,,,,,,,,,,,
Firepower,see OCZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fractal
Design",Anode,,SFX,B,SFX,C*,450W,,,,,,No,,Full,FSP,SFX Pro,,DF,,DC-DC,,,,,,,,,,
,,,-,,ATX,,550/650/750W,,,,,,Semi,,Full,High Power,NO-823F,,DF,,DC-DC,,,,,,,,,,
,Edison M,,,G,ATX,X,450-750W,FD-PSU-ED1B-[W]W,40,5,,,Semi,,Full,Seasonic ,RT,,LLC,SSR,DC-DC,Hong Hua,FDB,ICE2HS01G,ICE3PCS01,,SITI PS223,Y,Y,Y,
,Integra,M,,B,ATX,X,,,,3,,,,,,ATNG,AG-316,,LLC,,DMA,,,,,,,,,,
,,R2,,B,ATX,X,500W,FD-PSU-IN2B-[W]W,,,,,,,,HEC,TB,,DF,,GR,,,,,,,,,,
,,,,,ATX,X,650/750W,,40,3,,,No,,Full,,TB GT,,,PR,,Hong Sheng,Sleeve,FAN4800,,,SITI PS223,?,Y,Y,
,ION,Plus Platinum,,P,ATX,A,,FD-PSU-IONP-[W]P-BK,,10,,,Full,,Full,High Power,NO-818,,LLC,,DC-DC,,,CM6901,ICE3PCS01G,,,,,,
,,Plus 2 Platinum,,,ATX,A,,,,,,,Full,,Full,High Power,NO-818,,LLC,,DC-DC,,,,,,,,,,ATX 2.52 refresh
,,Gold,,G,ATX,A,,,,,,,Full,,Full,High Power,NO-818 costdown,,LLC,,DC-DC,,,CM6901,ICE3PCS01G,,,,,,
,,SFX,,G,SFX-L,A,500/650W,,,10,,,Full,,Full,Seasonic ,Focus SGX,,LLC,,DC-DC,Globe Fan,FDB,CM6901T6,CM6500UN,,,,,,
,Newton R3,,,P,ATX,X,600W, FD-PSU-NT3B-600W,50,5,2013,,Semi,,Full,ATNG,AG-305,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,800/1000W, FD-PSU-NT3B-[W]W,50,,2013,,Semi,,,,AG-296,,,SR,,Globe fan,DBB,,ICE2PCS01G,,GR8313,?,?,Y,
,Tesla R2,,,G,ATX,X,500/650W,,,3,,,,,Full,ATNG,AG-305,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,800/1000W,,40,,2013,,No,,,,AG-296,,,SR,,Globe Fan,DBB,,ICE2PCS01G,,GR8313,?,?,Y,
Fortron,see FSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fox Spirit,see LDLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSP,Aurum,PT,,P,ATX,X,850-1200W,PT-[W]FM,40,7,2014,,Full,,Full,FSP,Aurum PT,,LLC,SR,DC-DC,Power Logic,HDB,CM6901,ICE3PCS01,,SITI PS223H,Y,Y,Y,
,,92+,,P,ATX,X,650W,PT-[W]M,40,5,,,Semi,,Full,FSP,Aurum,,ACRF,SR,GR,Protechnic,FDB,,,,Weltrend WT7579,?,Y,Y,
,,CM Gold,,G,ATX,X,650/750W,AU-[W]M,40,5,,,Semi,,Full,FSP,Aurum,,ACRF,SR,GR,Protechnic,FDB,FSP 6600,,,,,,,
,,S,,G,,X,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xilenser,,G,ATX,X,400/460/500W,AU-[W]FL,40,5,,,Semi,,Full,FSP,,,LLC,SR,DC-DC,,Fanless,CM6901T2,NCP1654B,,GR8323N,N,Y,Y,
,Dagger,,Pro,G,SFX,B*,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Pro PCIe 5,,,B*,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,,SFX,,,,,,,,,,,,,,,,,,,,,,,,,,
,HEXA,85+,,N,ATX,C*,,,,,,,,,,FSP,Hexa 85+,,DF,,DC-DC,,,,,,,,,,
,Hydro,PRO,,B,ATX,C,500-800W,HP2-[W],,,,,No,,230V,FSP,,,,,,,,,,,,,,,
,,M PRO,,B,ATX,C*,500-800W,HP2-[W]M,,,,,Semi,,230V,FSP,,,,,,,,,,,,,,,
,,Bronze,,B,ATX,,?,,,,,,,,,FSP,Hydro Bronze,,DF,,GR,,,,,,,,,,
,,K,-,,ATX,C*,?,,,,,,,,,FSP,Hydro Bronze,,DF,,GR,,,,,,,,,,
,,,Pro,,,C*,,,,,,,,,,,,,,,,,,,,,,,,,
,,M Pro Bronze,,,,C*,,,,,,,,,,,,,,,,,,,,,,,,,
,,M85+,,,ATX,,,,,,,,,,,FSP,Hexa 85+,,DF,,DC-DC,,,,,,,,,,
,,GD,,,ATX,C*,,,,,,,,,,FSP,Raider II <=550W,,DF,,DC-DC,,,,,,,,,,
,,GE,,,ATX,C,,,,,,,,,,FSP,Raider II <=550W,,DF,,DC-DC,,,,,,,,,,
,,GSM Lite Pro,,,,C*,,,,,,,,,,,,,,,,,,,,,,,,,
,,G,-,G,ATX,X,650/750W,HG[W],50,5,2015,,Full,,Full,FSP,,,LLC,,DC-DC,,,CM6901T2,ICE2PCS02,,,,,,
,,,Pro,,ATX,A,,,,,,,,,,,,,LLC,,DC-DC,,,CM6901T2,ICE2PCS02,,,,,,
,,,Pro ATX 3.0,,,B*,850/1000W,,,,,,,,,,,,,,,,,,,,,,,,
,,GT Pro,-,,,A*,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ATX 3.0,,,B*,850/1000W,,,,,,,,,,,,,,,,,,,,,,,,
,,PTM,-,,ATX,A,,,,,,,,,,,,,LLC,,DC-DC,,,CM6901T2,ICE2PCS02,,,,,,
,,,Plus,,ATX,B*,850/1200W,,,,,,,,,,,,,,,,,,,,,,,,
,,PTM Pro,-,P,ATX,B*,<=750W,HPT2-[W]M,,,2020,,Full,,Full,FSP,Hydro PTM Pro,,LLC,,DC-DC,,,,,,,,,,
,,,,P,ATX,A,=>850W,,,,,,Full,,Full,FSP,,,LLC,SR,DC-DC,Protechnic,FDB,CM6901T2,ICE2PCS02G,,,,,,
,,,ATX 3.0,,,A*,850-1200W,,,,,,,,,,,,,,,,,,,,,,,,
,,PTM X Pro,-,,,A*,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ATX 3.0,,,A*,850-1200W,,,,,,,,,,,,,,,,,,,,,,,,
,,S,,S,ATX,B*,650/750W,,,,,,Full,,Full,FSP,Raider II,,ACRF,,DC-DC,,,,,,,,,,
,,Ti Pro,,,,A*,850/1000W,,,,,,,,,,,,,,,,,,,,,,,,
,,MX,,,ATX,C*,,,,,,,,,,FSP,"""Hydro MX""",,,,DC-DC,,,,,,,,,,
,,X,,,ATX,B,,,,,,,,,,,,,LLC,,DC-DC,,,CM6901T2,ICE2PCS02G,,,,,,
,,YD,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hyper,K,,,ATX,,,,,,,,,,,FSP,Hydro Bronze,,DF,,GR,,,,,,,,,,
,,MX,,,ATX,,500/?,,,,,,,,,FSP,Hydro Bronze,,DF,,GR,,,,,,,,,,
,,80+ Pro,,W,ATX,C*,450/550/650W,,,,,,,,,,,,,,,,,,,,,,,,
,,M85+,,,ATX,C*,?,,,,,,,,,FSP,Raider II <=550W,,DF,,DC-DC,,,,,,,,,,
,,S,,,ATX,,500/?,,,,,,,,,FSP,Hydro Bronze,,DF,,GR,,,,,,,,,,
,OEM / SI,50AAG,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,Raider,II,,S,ATX,C*,450/550W,,,,,,,,,FSP,Raider II <=550W,,DF,,DC-DC,,,,,,,,,,
,,,,,ATX,C*,650/750W,,,,,,,,,,Raider II >=650W,,ACRF,,,,,,,,,,,,
,SFX PRO,,,,SFX,C*,,,,,,,,,,,,,,,,,,,,,,,,,
,HV,PRO,,W,ATX,C*,550/650W,,,,,,,,,FSP,Raider II <=550W,,DF,PR,DC-DC,Yate Loon,Sleeve,,,,,,,,
G.Skill,MB-G,,,G,ATX,B*,750W,,,,,,,,Full,CWT,GPX,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,C*,850W,,,,,,,,Full,,,,,,,,,,,,,,,,
,PS-G,,,G,ATX,X,,,,,,,,,,,,,,,,,,,,,,,,,
,PS-P,,,P,ATX,X,,,,,,,,,,,,,,,,,,,,,,,,,
Galax ,GL,,,,,,,,,,,,,,,Jiuzhou,,,LLC,,DC-DC,,,,,,,,,,
Gamdias,Astrape,P1,,G,ATX,C+,,,,,,,Full,,Full,Andyson,F8,,LLC,SR,DC-DC,,,,,,,,,,
,,M1,White,W,ATX,E,,,,,,,,,,Andyson,M5?,,DF,,GR,,,,,,,,,,
,,,Bronze,B,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
,Cyclops,X1,,P,ATX,B,,,,,,,Full,,Full,Andyson,R8,,LLC,SR,DC-DC,,,,,,,,,,
,Kratos,P1A,,G,ATX,C*,,,,,,,,,,Andyson,07,,LLC,,DC-DC,,,,,,,,,,
,,P1,,G,ATX,C,,,,,,,No,,Full,Andyson,F8,,LLC,SR,DC-DC,,,,,,,,,,
,,M1,,B,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
Gamemax,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamerstorm,see Deepcool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gigabyte,AP-GM,,,G,ATX,B+,750/850W,GP-AP[W]GM,50,10,,,Full,,Full,MEIC,GP-AP850GM,,LLC,SR,DC-DC,Yate Loon,DBB,CM6901,CM6500UN,"Alpha & Omega, GV8G16",Weltrend WT7527A,Y,M,A,
,AP-PM,,,P,ATX,A*,1200W,,,,,,Full,,Full,MEIC,GP-AP1200PM,,LLC,,DC-DC,,,,,,,,,,
,BH,,,B,ATX,E,700W,,,,,,,,,CWT,GPK,,DF,,GR,Hong Hua,DBB,,,,,,,,
,PB,,,B,ATX,D,450W,,,,2020,,No,,Full,MEIC,MN-P450-2119,,DF,,GR,,,,,,,,,,
,,,,,ATX,,500W,,,,,,,,,MEIC,MN-PXXX-6016,,DF,,GR,,,,,,,,,,
,,,,,ATX,D,550W,,40,3,2020,,No,,Full,MEIC,MN-P450-2119,,DF,PR,GR,BK,LLS,,,,Weltrend WT7525,N,Y,Y,
,,,,,ATX,C,650W,,,,,,,,,MEIC,MN-P083-BE03,,DF,,DC-DC,Yate Loon,Sleeve,,,,,,,,
,GH,,,G,ATX,C,,,,,,,,,Full,CWT,GPS,,LLC,SR,DC-DC,Yate Loon,Ball,,,,,,,,
,P-GM,,,G,,C*,1000W,,,,2020,2022,Full,,Full,MEIC,MN-P1KO-2141,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,F,750/850W,,,,,,,,Full,,MN-P850-2121,,,,,,,CM6901,CM6500UN,,,,,,Explodey
,PW,,,N,ATX,E,400W,,,,,,,,,MEIC,MN-PXXX-6016,,DF,,GR,,,,,,,,,,
,Sumo,Platinum,,P,ATX,X,,,,,,,,,,ATNG,AG-296,,LLC,,DC-DC,,,,,,,,,,
,,Silver,,S,ATX,,900/1200W,GE-H[W]A-D1,40,3,,,Semi,,Full,Acbel Polytech,,,ACRF,SR,DC-DC,Yate Loon,Sleeve,,,,Weltrend WT7527,?,A,A,
,XP-M,,,,ATX,X,1200W,,,,,,,,,Enhance,1300GT Plat,,LLC,,DC-DC,,,CM6901,CM6502T,,,,,,
,UD-GM,,PG5,,,B*,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-,G,ATX,B+,,,,,2022,,,,,MEIC,,,,,,,,,,,,,,,
Green,Overclocking DG ,,,P,ATX,B*,1050-1350W,GP-B-OCDG,,,,,,,Full,High Power,NO-800,,LLC,,DC-DC,,LLS,,,,,,,,
,Overclocking EVO,,OC Plus,P,ATX,,1050/1200W,,,,,,,,,High Power,NO-763,,DF,,DC-DC,,,,,,,,,,
,,,OCPT,,ATX,B*,650/750/850W,GP-B-OCPT,,,,,,,Full,High Power,NO-771,,LLC,,DC-DC,,LLS,,,,,,,,
,High Performance+ / HP PLUS,,,G,ATX,B*,500/600/700W,GP-B-HP PLUS,,,,,,,Full,High Power,NO-771,,LLC,,DC-DC,,LLS,,,,,,,,
,GP-F-Flex,,,N,Flex,,220W,,,,,,,,,,,,,,,,,,,,,,,,
,GP-F-IPC,,,W,1U,,350W,,,,,,,,,,,,,,,,,,,,,,,,
,GP-S-SFX,,,B,SFX,,330W,,,,,,,,,,,,,,,,,,,,,,,,
,HP Evo,,,G,ATX,,600/700/800W,GP-B-HP EVO,,,,,,,Full,High Power,NO-817,,,,,,,,,,,,,,
,UK+,,,G,ATX,B*,500/550/650W,A-UK-PLUS,,,,,,,Full,High Power,NO-817,,LLC,SR,DC-DC,,LLS,,,,,,,,
,UK,,,B,ATX,C*,,,,,,,,,,CWT,GPN,,,,,,,,,,,,,,
,ESD,,,B,ATX,C*,,A-ESD,,,,,,,,CWT,CSB,,DF,,DC-DC,,,,,,,,,,
,EUD,,,B,ATX,C*,,A-EUD,,,,,,,,High Power,NO-799,,DF,,DC-DC,,,,,,,,,,
,HED,,,B,ATX,C*,,A-HED,,,,,,,,HEC,,,DF,,DC-DC,,,,,,,,,,
,ECO rev 3.1,,,W,ATX,E,,,,,,,,,,,,,DF,,GR,,,,,,,,,,
,ECO ,,,W,ATX,E,,,,,,,,,,,,,DF,,GR,,,,,,,,,,
Golden Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDPlex,GaN Passive,,,N,Other,,250W,,,1,,,Full,,,,,FB,LLC,SR,DC-DC,,Fanless,APW7108,,GaNext,PS113A,,,,
,HiFi DC-ATX,,,,Other,,400W,,,,,,Full,,,,,,,,,,Fanless,APW7108,,Infineon,TPS3510,,,,
Huntkey,GS,,,,ATX,,,,,,,,,,,Huntkey,,,DF,,DMA,,,,,,,,,,
,MVP Gold,MVP Gold,,G,ATX,,,,,,,,,,Full,Seasonic,Focus Gold,,LLC,SR,DC-DC,,,,,,,,,,
,,MVP Plat.,,P,ATX,,,,,,,,,,Full,,Focus Plat.,,LLC,,DC-DC,,,,,,,,,,
,,MVP K,,G,ATX,,<=650W,,,,,,,,,Huntkey,,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,>=850W,,,,,,,,,,,,,,,,,,,,,,,,
,WD-K,,,,ATX,,,,,,,,,,,Huntkey,,,LLC,,DC-DC,,,,,,,,,,
High Power,Absolute Power,,,W,ATX,,350-700W,HP-[W]-G14C,,,,,,,,High Power,Absolute,,DF,,GR,,,,,,,,,,
,,,,B,ATX,,750-850W,HP-[W]-G14C,,,,,,,,,Direct12 Power Bronze G14C,,DF,,DMA,,,,,,,,,,
,,,,W,ATX,,1000W,HP-1000-G14C,,,,,,,,,Direct12 Power Bronze G14C,,DF,,DMA,,,,,,,,,,
,Astro,GD ,,G,ATX,,750W,AGD-[W],45,5,,,Semi,,Full,High Power,Astro Gold HPA,,LLC,SR,DC-DC,Globe Fan,DBB,CM6901,CM6502,,SITI PS223,Y,Y,Y,
,,GD-F,v1,,ATX,,<=750W,AGD-[W]F,,,,,,,,High Power,Astro Gold HPB?,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,>=850W,AGD-[W]F,,,,,,,,,Astro Gold HPJ?,,DF,,DC-DC,,,,,,,,,,
,,,v2,,ATX,B+,750W,AGD-[W]F II,,,,,,,,High Power,Astro Lite HPM,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,B*,1050-1350W,AGD-[W]F II,,,,,,,,High Power,NO-800,,,,,,,,,,,,,,
,,Lite,,G,ATX,,,AL-[W]GD,,,,,,,,High Power,Astro Lite HPM,,LLC,,DC-DC,,,,,,,,,,
,,PT,,P,ATX,,600/700W,APT-[W],,,,,,,,High Power,NO-750,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,B*,1050?/1200W,APT-[W]F,,,,,,,,High Power,NO-800,,LLC,,DC-DC,,,,,,,,,,
,Direct12 Power Bronze,,,,ATX,,<=750W,DP-[W] BR,,,,,,,,High Power,Direct12 Power Bronze B14C,,DF,,DMA,,,,,,,,,,
,,,,,ATX,,>=850W,DP-[W] BR,,,,,,,,High Power,Direct12 Power Bronze G14C?,,DF,,DMA,,,,,,,,,,
,Direct12 Power Bronze II,,,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ATX,,750-1000W,,,,,,,,,High Power,Direct12 Bronze II?,,DF,,DC-DC,,,,,,,,,,
,Direct12 Power Silver,,,S,ATX,,,HP-[W]-G14C-SILVER,,,,,,,,High Power,Direct12 Power Silver G14C??,,,,,,,,,,,,,,
,Element,Smart,,B,ATX,,,EP-[W]S,,,,,,,,High Power,Element Smart,,DF,,GR,,,,,,,,,,
,,Plus,,W,ATX,,400/500W,HPC-400-G12S,,,,,,,,High Power,Element H12S,,DF,,GR,,,,,,,,,,
,,,,N,ATX,,600W,,,,,,,,,High Power,Absolute,,DF,,GR,,,,,,,,,,
,,Bronze,,B,ATX,,400/500W,EP-[W] BR,,,,,,,,High Power,Element H12S,,DF,,GR,,,,,,,,,,
,,,,,ATX,,600/700W,EP-[W] BR,,,,,,,,,Direct12 Power Bronze B14C,,DF,,DMA,,,,,,,,,,
,,Bronze II,,B,ATX,,,EP-600 BR-II,,,,,,,,,,,,,,,,,,,,,,,
,ElementBR-DD,,,B,ATX,,,EP-[W]DD,,,,,,,,,,,,,DC-DC,,,,,,,,,,
,Overclocking Evo,,,P,ATX,,,GP(watt)B-OC+,,,,,,,,,,,,,,,,,,,,,,,
,RockSolid,,,,ATX,,,RP-1600 GD,,,,,,,,,,,,,,,,,,,,,,,
,Performance,,GD,G,ATX,B+,600-800W,HP1-J[W]GD-F12S,,,,,,,,High Power,NO-817,,LLC,,DC-DC,,,,,,,,,,Turkey only ?
,,,Pro,,ATX,C*,,PP-[W] Pro,,,,,,,,High Power,Direct12 Power Bronze B14C,,DF,,DMA,,,,,,,,,,
,Simplicity,,,,ATX,,,,,,,,,,,High Power,,,,,,,,,,,,,,,
,Super GD,,,,ATX,B*,,HPS-[W]GD-F12S,,,,,,,,High Power,Super GD/Astro Gold HPS ?,,,,,,,,,,,,,,
,Super GD+,,,,ATX,B+,750/850W,HP1-F[W]GD-F14C,,,,,,,,High Power,Super GD+,,,,,,,,,,,,,,
,,,,,ATX,B+,1050W,HP1-H1050GD-F14C,,,,,,,,High Power,,,,,,,,,,,,,,,
,OEM,?,,,ATX,,850W/????,HPS-[W]GD-F12S,,,,,,,,High Power,Super GD/Astro Gold HPS ?,,LLC,,DC-DC,,,,,,,,,,
,,Super Gold,,G,ATX,,,HP1-J[W]GD-F12S,,,,,,,,High Power,"""HP1-J""",,,,,,,,,,,,,,
,,Super Bronze,,B,ATX,,,HPG-[W]BR-F12S,,,,,,,,High Power,"""HPG"", maybe Astro Lite ~ ??",,DF,,,,,,,,,,,,
,,HPV,,,ATX,,,HPV-[W]GD-F14C,,,,,,,,,,,,,,,,,,,,,,,
iGUJU,Titan Gold GF,,,G,ATX,B*,750W,,,,,,,,Full,CWT,GPX,,LLC,,DC-DC,,,,,,,,,,
,,,,,,C*,850W,,,,,,,,Full,,,,,,,,,,,,,,,,
Inaza,See 'Segotep',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InWin,A-series,,,W,ATX,E,450/550/650W,,,,,,,,,,,,DF,,GR,,,,,,,,,,
,A1 Plus,,,G,ATX,C,,,,,,,,,Full,Andyson,F8,,LLC,SR,DC-DC,,,,,,,,,,
,Classic Basic / CB,,Platinum,P,ATX,B*,1050/1250W,,,,,,,,,High Power,NO-800,,LLC,,DC-DC,,,,,,,,,,
,Compact-series / CS,,,G,SFX,C*,700W,,,,,,,,,High Power,NO-797,,LLC,,DC-DC,,,,,,,,,,
,Classic / C,,,P,ATX,C,,,,,,,,,,,,,,,,,,,,,,,,,
,Commander,,II,B,ATX,,750/850/1200W,IRP-COM[W]II,40,5,,,Semi,,Full,Andyson,Old K8,,DF,SR,DC-DC,Young Lin Tech,DBB,,,,PS232S,N,A,A,
,,,III,G,ATX,,600W,,50,5,,,Semi,,Full,InWin,,,DF,SR,DC-DC,Adda,DBB,,,,Weltrend WT7579,?,Y,Y,
,Glacier,,,G,ATX,,900W,IRP-GOL[W],40,7,,,Semi,,Full,ATNG,,,DF,SSR,DC-DC,Globe Fan,DBB,,,,PS232S,N,M,A,
,GreenMe,,,B,ATX,X,650/750W,GreenMe[W],40,3,2012,,No,,Full,?,,,DF,PR,DC-DC,Adda,DBB,,,,Weltrend WT7579,,Y,Y,
,Force F1,,,,ATX,C*,,,,,,,,,,,,,,,,,,,,,,,,,
,Premium Basic / PB,,,G,ATX,B,,,,,,,,,,High Power,NO-810,,LLC,,DC-DC,,,,,,,,,,
,PF,,,G,ATX,B*,550/650/750W,,,,,,,,,High Power,NO-817,,LLC,,DC-DC,,,,,,,,,,
,P II series,,,G,ATX,B*,750-1300W,,,,,,,,,,,,,,,,,,,,,,,,
,P-series,,-,G,ATX,,650/750/850W,,,5,,,,,,High Power,NO-810,,LLC,,DC-DC,,LLS,,,,,,,,
,,,-,,ATX,,1050/1250W,,,,,,,,,High Power,NO-815,,LLC,,DC-DC,,,,,,,,,,
,,,White,G,ATX,,850W,,,,,,,,,High Power,NO-810,,LLC,,DC-DC,,,,,,,,,,
,Signature series,,I,P,ATX,,1065W,,,,,,,,,InWin,,,LLC,,DC-DC,,,,,,,,,,
,,,II,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,III,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IV,,ATX,,,,,,,,,,,,,,,,,,,,,,,,,,
Kolink,Classic Power,,,,ATX,C,400-700W,,40,3,,,No,,230V,Casecom,,,DF,SR,DC-DC,Alpine,Sleeve,CM6800U,,,Grenergy GR8329N,N,Y,Y,Actual power ratings are minus 50 from the name
,Enclave,,,G,ATX,B,,,,,,,,,,Golden Field,ATX-3100,,LLC,,DC-DC,,,CM6901T6,NCP1654,,,,,,
,Continuum,,V1,P,ATX,C,1050/1200W,,,,,,,,,High Power,NO-763,,DF,SR,DC-DC,,,CM6800T,,,,,,,
,,,V2,,ATX,B*,1050/1200W,,,,,,,,,High Power,NO-800,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,A,1500W,,,,,,,,,Enhance,,,LLC,,DC-DC,,,CM6901T6,CM6502S,,,,,,
,Core,,,,ATX,E,,,,,,,,,,,,,,,,,,,,,,,,,
KRPW,see Kuroutoshikou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUX,Generator ,,,G,ATX,B*,650/750W,,,,,,,,Full,CWT,GPX,,LLC,,DC-DC,,,,,,,,,,
,,,,,,C*,850W,,,,,,,,Full,,,,,,,,,,,,,,,,
Kingwin,Absolute Platinum,,,P,ATX,,550W,AP-550,50,3,,,No,,Full,Super Flower,Golden King,,LLC,SR,DC-DC,Kingwin,Ball,SF29601,NCP1653A,,SF29601,?,?,?,
,Lazer Platinum,,,P,ATX,,550/650/750W,LZP-[W],50,5,,,Semi,,Full,Super Flower,Golden King,,LLC,SR,DC-DC,Kingwin,Ball,,,,SF29601 & LM324,?,?,?,
,,,,,ATX,,850/1000W,,50,5,,,Semi,,Full,Super Flower,Golden King but slightly different,,LLC,SR,DC-DC,Hong Hua,DBB,SF29601,NCP1653A,,SF29601,?,?,?,
,Stryker Fanless,,,P,ATX,,500W,STR-500,50,5,,,Semi,,Full,Super Flower,Golden Silent,,LLC,SR,DC-DC,,Fanless,,,,SF29601,?,?,?,
,Power Force,,,B,ATX,,850W,,50,5,,,Semi,,Full,High Power,Direct 12 Bronze,,DF,SR,DC-DC,Globe Fan,Sleeve,,,,SITI PS223,Y,Y,Y,
Kuroutoshikou,AK,,,S,ATX,,,,,,,,,,,Enhance,ATX1500B,,LLC,,DC-DC,TBD,,,,,,,,,
,BK,,,B,ATX,,,,,,,,,,,HEC,Masterwatt-like,,DF,,DC-DC,Yate Loon,Rifle,,,,,,,,
,BR,,,B,ATX,,,,,,,,,,,Enhance,,,DF,,DC-DC,Yate Loon,Rifle,,,,,,,,
,FL,,,P,,,600W,,,,,,,,,,,,,,,,,,,,,,,,
,GK,,,G,ATX,,550/650/750W,,,,,,Full,,Full,Enhance,,,LLC,,DC-DC,Yate Loon,Rifle,,,,,,,,
,GR,,,G,ATX,,1000W,,,,,,Full,,Full,Enhance,Zalman Wattera,,LLC,,DC-DC,TBD,,,,,,,,,
,L5,,,W,ATX,,,,,,,,,,,,,,DF,,GR,,,,,,,,,,
,N,,,B,ATX,,,,,,,,,,,Enhance ?,,,DF,,GR,,,,,,,,,,
,,,,P,ATX,,,,,,,,,,,HEC,,,LLC,,DC-DC,,,,,,,,,,
,PT,,-,P,ATX,,750/850W,,,,,,Semi,,,ATNG,,,,,,,,,,,,,,,
,,,?,,ATX,,750W ?,,,,,,,,,Enhance,ATX-1870GB,,,,,,,,,,,,,,
,,,rev. 2,,ATX,,600/700/800W,,,,,,Semi,,,Enhance,,,,,,,,,,,,,,,
,SXP-W,,,G,SFX,,600W,,,,,,,,,,,,,,,,,,,,,,,,
,SX-W,,,G,SFX,,400W,,,,,,,,,,,,,,,,,,,,,,,,
,TI,,,T,ATX,,500/600W,,,,,,No,,,Enhance,,,LLC,,DC-DC,,,,,,,,,,
,,,,,ATX,,700W,,,,,,Semi,,,?,,,,,,,,,,,,,,,
